,track_id,track_name,first_genre,position,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
406,4i8ly7ffzWu8nfKLI8SZFj,"The Well-Tempered Clavier I, Prelude & Fugue No. 1 in C Major, BWV 846: I. Prelude",5,6,-0.7197801538284264,1.8662245247115885,-1.942595149192389,-1.7091966123711608,2.0773860118762415,-0.7008908292838731,-2.0466597021627373,-0.45241030779346947,0.3623769100578824,-0.9424409964621521
407,4jPy3l0RUwlUI9T5XHBW2m,Mood (feat. iann dior),2,6,0.24557602698186576,-0.38105477358663126,0.6025055170096987,0.4921249379353718,-0.5131788748777659,1.1772460153341608,0.6798936124272662,-0.5857121009862623,-1.0766143944006896,1.148611617877548
408,4jep6dMPP0z7HrN375InoL,Première Gymnopédie,5,29,-1.2346367835939156,1.8827689121837228,0.03516016016881673,-2.159012419328713,2.236227783081894,-0.6666876087222334,-3.3102794282967003,-0.06025503247048559,-1.567244932918299,-0.5453030968394958
409,4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,1,31,0.6317184993059826,0.829442909791183,0.522971121190884,-0.3361689335358997,-0.513011369009949,1.770101838402581,0.24984819195681116,-0.5950122260927363,1.5587580068070241,1.0189339363681091
410,4lhqb6JvbHId48OUJGwymk,Hey Brother,3,9,0.3099331057025519,-0.7756384147970304,-0.22465219950597937,0.7309123603415044,-0.5130448701835124,-0.6560466067697234,0.5295913555942258,-0.46946053715533825,0.07327345696859533,0.03824646995297874
411,4nLZSSwHqgNFib0Ww91o1S,Big Dawgs (feat. Kalmi),2,33,-0.3979947602249957,-0.6140548971525203,0.7933880669748554,0.18244749950241906,-0.5131788748777659,-0.3048935423368898,0.4324478400992925,0.08079686497770219,-0.13100940991315047,0.2368154197643068
412,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,1,51,0.6960755780266688,-0.24042748007349107,0.06697391849634285,0.2943791037552937,-0.5131788748777659,-0.3809006991405335,0.41208917320384725,-0.4059096822610998,-0.06008607741551573,-0.6587710681602549
413,4oA149RsCb6SVrFE5RnzYs,190205,3,4,-2.843563751611069,-0.8582859024140764,-0.01256047732247246,1.1189419217514693,2.1524748491734593,-0.5443160862683671,-0.12163464349341228,-0.48961080821936515,0.3427314005555581,-0.2900001613677882
414,4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,4,1,0.5673614205852965,-0.8562923037236843,0.8623178766844953,0.08917116262502352,-0.5131788748777659,0.06754152600096382,0.6375425584534077,-0.5454115588582087,0.32663628433678615,2.064460243537959
415,4rSfauDT5mDZEkgKScAdDy,Stay With Me,2,31,-0.1405664453422511,-0.6140548971525203,0.7933880669748554,0.18244749950241906,-0.5131788748777659,-0.3048935423368898,0.4324478400992925,0.08079686497770219,-0.13100940991315047,0.2368154197643068
416,4sDbdBjuYQVdNNB4PiHUPo,Coastline,1,15,0.1812189482611796,0.868046480559496,0.43813443231748095,-0.32870682658570805,-0.5039660521478381,-0.8415040693706137,-0.2700518385768745,-0.7159138524768972,-0.7667834071893286,-0.08737878400929018
417,4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),3,1,0.6960755780266688,-0.8502811762754755,-0.13981551063257636,1.4211572532342305,-0.5131584564900855,1.5344796523112856,0.6796422708606557,-0.6136124763056842,0.17559241007364584,-0.5858273723111954
418,4vSdYf8zbPXtxKU1U0KnPj,"Schwanensee, Op. 20: Act II No. 10: Scene",5,45,-1.6207792559180323,1.7559286082306942,-2.2660350255222372,-1.5972650081182862,2.132258623747285,-0.41130356186199085,-1.583060182549789,-0.5066610375812339,-1.2010810389412359,-1.4388633709904726
419,4vbpZcq2I1Q52hkKQRMUwc,Claro De Luna,5,5,-0.9128513899904848,1.8800115142717007,-1.1790649493317624,-1.9300749780968334,2.195795332229546,-0.5177135813870919,-1.9794258330944456,-0.28190801417478084,0.7769275924993639,-1.3355264685376385
420,4vsJWPwWPS27gRM4oLjBNO,DONT WANT IT,2,37,-1.2989938623146016,-0.5299542608358384,-0.2034430272876286,0.43242808233383867,-0.5131788748777659,-0.27449067961543233,0.3784094032780488,-0.5376614546028138,-1.3607472968930034,-0.958650706650832
421,4wJ5Qq0jBN4ajy7ouZIV1c,APT.,2,10,0.6960755780266688,-0.7828076493682885,1.005479789158363,0.7421055207667918,-0.5131788748777659,1.4128682014254557,0.5786029610832606,2.88478458457959,0.8852314942824024,1.98746412014173
422,4wgS4pen0Kej9PafGhUhMJ,"Vivaldi: The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto",5,15,-0.9128513899904848,1.50500539823666,-1.5661323423166633,-0.4779489655895407,2.195795332229546,0.021937231918777614,-0.6304756450962389,-0.5593617465179195,0.8976071508707865,0.25302512995298665
423,4wqIXeDppYSMXaWsnTzpzT,Say My Name,3,51,-0.26928060278362337,-0.4830784963314584,0.613110103118874,0.28318594333000624,-0.5131788748777659,0.17395154552606498,0.4979223182013109,0.7612560186013775,-0.9404821719284711,1.383652415613406
424,4xhsWYTOGcal8zt0J161CU,Lovin On Me,2,2,0.374290184423238,-0.8536727757072631,1.8856604362199179,-0.09738151112976715,-0.5131725500872397,-0.5731988058537517,0.5240618411287962,-0.26485778481291194,-0.6040401417251485,0.6380057469341329
425,4y1nvncvBhdoelqPMyXxis,Fearless Pt. II,2,38,-0.3979947602249957,-0.0749836053521498,0.7615743086473293,1.2831082746556854,-0.5096843559112416,-0.3809006991405335,0.6033601053943884,-0.3485589107711773,-0.4345004091181678,-0.4966739662734562
426,503OTo2dSqe7qk76rgsbep,Still D.R.E.,2,20,0.6317184993059826,-0.4196583443549442,1.212269218287282,0.7122570929660252,-0.5122835848946068,-0.8726670036601076,0.7236270450174818,2.4817791632990533,-0.9946510294546745,0.3178639707077061
427,5072hCBK3Z15qRnTEzd8fy,Titanium (feat. Sia) - David Guetta & MORTEN Future Rave Remix,3,35,-0.4623518389456818,-0.8578915945126572,-0.7389746258009847,1.2196803655790567,1.0896789981974562,1.5268789366309212,0.24632941002426498,-0.384209390345994,0.10732341922133376,-1.69416630646218
428,50M2QjfSM82wkJ1d0iV4mh,Daydreamin' (feat. Jill Scott),2,8,-0.6554230751077402,-0.6140548971525203,0.7933880669748554,0.18244749950241906,-0.5131788748777659,-0.3048935423368898,0.4324478400992925,0.08079686497770219,-0.13100940991315047,0.2368154197643068
429,51Zw1cKDgkad0CXv23HCMU,Daylight,1,44,-0.20492352406293723,0.47373857914029904,0.522971121190884,-0.5189905538155948,-0.5090201085043816,0.04473937895987072,0.23778379675951022,-0.5283613294963397,0.7659720932244011,0.7190542978775323
430,54PbBpquVfhfrwRwvjSXbI,We Don't Talk Anymore (feat. Selena Gomez),1,30,0.6317184993059826,0.8515020930873618,0.7456674294835662,-0.07872624375428845,-0.5131788748777659,0.07514224168132819,0.12920423998380204,0.9317583122200662,-0.7719568374025055,-0.39131085004703736
431,54h1RKrrFJDsNOfhwmqu9o,In the Mood - Live,5,46,-0.7197801538284264,1.4112538692278997,-0.6594402299821694,0.2607996224794313,2.1351466559510244,1.54208036799165,-0.08028895578599582,-0.12380588736472416,1.7703614465067623,0.5812717612737535
432,54ipXppHLA8U4yqpOFTUhr,Bones,4,11,0.5030043418646103,-0.8054183122468718,0.9789683238854245,0.6189807560886298,-0.5131788748777659,-0.7229329047569297,0.6800192832105713,-0.44001014098483754,-0.29708328240999643,0.5610096235379036
433,561jH07mF1jHuk7KlaeF0s,Mockingbird,2,3,0.824789735468041,-0.2845458466658488,0.2631587615160873,0.350344905881731,-0.5131788748777659,-0.09967421896705207,0.6639334229475035,2.977785835644329,-1.3122252553511171,-0.7884487496696935
