,track_id,track_name,first_genre,position,seeded_cluster,k_means_cluster,popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
236,2nUy0ifVE7UwtOK4rugFsP,The End of Heartache,4,38,3,1,-0.4623518389456818,-0.8305106332462752,0.1252991420968068,0.7868781624679417,-0.5131788748777659,-0.2820913952957969,0.5915470517636982,-0.2113820654506869,-0.063636470699068,0.4029649491982754
237,2nnXe7n3Vivs7OfQKRsfWD,"Vivaldi: The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto",5,8,4,2,-0.7197801538284264,1.5546385606530624,-1.194971828495526,-0.0563399229037135,2.11493043052485,1.200048162375254,-0.793344980259801,-0.6105124346035261,0.873904049044402,1.2053456035379275
238,2oLjhx7w8Hyd3gry9cCXr7,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)",5,10,4,2,-0.591065996387054,1.618058712629577,-1.2161810007138767,-1.556223419892232,2.259332040711807,-0.5025121500263636,-0.869501474942763,-0.5965622469438152,0.735573964063317,0.6136911816511131
239,2ogKhhoMClkFXek7ZgxAhN,Shameless,2,51,0,1,0.5673614205852965,-0.8065212714116807,-1.1154374326767107,0.2496064620541438,-0.5130255203677474,0.0371386632795061,0.4579590091102516,-0.2323073469402532,0.2285778031719985,-1.4729037623867
240,2prnn41CblB8B4yWACDljP,Love Tonight (David Guetta Remix Edit),3,2,0,1,0.1168618695404934,-0.8194810415981858,0.1783220726426836,1.5107025366365303,0.5178486218571065,0.1131458200831498,0.6102719984761756,-0.4725605788574962,0.1066809671033574,-1.6767408680093492
241,2psRActEWsTlYYd7EDoyVR,Those Eyes,1,26,0,1,0.5673614205852965,1.094153109345329,0.0351601601688161,-0.8809027408998892,-0.5131176485950467,1.12404100557161,0.0985405688573289,-0.7035136856682653,-0.0946432387087612,-0.8127633149527133
242,2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,1,36,0,1,0.5673614205852965,1.1796324446180222,0.3426931573349019,-0.1011125646048629,-0.5131788748777659,-0.3428971207387119,0.4231482021347063,-0.6523629975826587,0.9206001740404612,0.1395571586322276
243,2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,1,42,0,1,0.6960755780266688,-0.0363800345838368,-0.2034430272876291,-0.3063205057351331,-0.5131788748777659,4.52156091469448,0.3907251400419602,-0.5175111835387869,0.2365239214732835,-0.638508930424405
244,2rtkijCiF44Uy4EqBhOsQP,Feeling Good,3,14,0,1,-0.4623518389456818,-0.7563366294128739,0.0563693323871668,1.495778322736147,-0.2702953665433044,-0.2288863855332464,0.446020284696256,0.4001011602999734,0.1072557926825996,-1.673093683216896
245,2sW7CSAb02YOAF32uRXBbX,Black Russian,3,25,2,0,-2.779206672890383,-0.5602856378680844,1.2228738043964569,-0.1309609924056295,1.9965211101715457,-0.4569078559441774,-0.1759244218812664,-0.2276572843870162,0.2421707374575996,-0.1319554870281598
246,2sqrsuaaEpkCFadQcHG2rp,Oxide,3,8,2,0,-3.873277011142047,-0.8587160564883518,0.7986903600294424,0.93985135494687,1.9416484983005016,-0.3276956893779831,-0.121383301926802,0.2698994088093386,0.2421707374575996,0.1152425933492078
