user,position,user_seed_genre,cont_drift,cat_drift,total_drift,genre_name
26af6215d5dc41ba90ab08372ec96e71_Mo2F,34,2,2.001051602147702,1.0,3.001051602147702,Urban & Contemporary
26af6215d5dc41ba90ab08372ec96e71_Mo2F,35,2,4.687546409459958,0.5,5.187546409459958,Urban & Contemporary
26af6215d5dc41ba90ab08372ec96e71_Mo2F,36,2,1.3527523630540734,0.5,1.8527523630540734,Urban & Contemporary
26af6215d5dc41ba90ab08372ec96e71_Mo2F,37,2,3.734967713071378,0.5,4.234967713071378,Urban & Contemporary
26af6215d5dc41ba90ab08372ec96e71_Mo2F,38,2,2.970638305584596,0.0,2.970638305584596,Urban & Contemporary
26af6215d5dc41ba90ab08372ec96e71_Mo2F,39,2,1.2417539576329222,0.0,1.2417539576329222,Urban & Contemporary
26af6215d5dc41ba90ab08372ec96e71_Mo2F,40,2,1.6855098263423045,0.5,2.1855098263423045,Urban & Contemporary
26af6215d5dc41ba90ab08372ec96e71_Mo2F,41,2,2.784121396571643,0.5,3.284121396571643,Urban & Contemporary
26af6215d5dc41ba90ab08372ec96e71_Mo2F,42,2,2.8162474810722866,1.0,3.8162474810722866,Urban & Contemporary
26af6215d5dc41ba90ab08372ec96e71_Mo2F,43,2,1.2776006226580177,0.5,1.7776006226580177,Urban & Contemporary
26af6215d5dc41ba90ab08372ec96e71_Mo2F,44,2,2.8090529233789154,0.5,3.3090529233789154,Urban & Contemporary
26af6215d5dc41ba90ab08372ec96e71_Mo2F,45,2,2.096520165043033,1.0,3.096520165043033,Urban & Contemporary
26af6215d5dc41ba90ab08372ec96e71_Mo2F,46,2,2.2296030693114246,0.5,2.7296030693114246,Urban & Contemporary
26af6215d5dc41ba90ab08372ec96e71_Mo2F,47,2,3.6157348533639224,1.0,4.615734853363922,Urban & Contemporary
26af6215d5dc41ba90ab08372ec96e71_Mo2F,48,2,2.4157307338141294,0.5,2.9157307338141294,Urban & Contemporary
26af6215d5dc41ba90ab08372ec96e71_Mo2F,49,2,1.0444476612443838,0.0,1.0444476612443838,Urban & Contemporary
26af6215d5dc41ba90ab08372ec96e71_Mo2F,50,2,3.042951675294042,1.0,4.0429516752940415,Urban & Contemporary
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,2,1,2.213490080504633,1.0,3.213490080504633,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,3,1,3.454225256435568,1.0,4.454225256435568,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,4,1,2.2151554979199686,1.0,3.2151554979199686,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,5,1,1.9284147377779675,1.0,2.9284147377779677,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,6,1,2.5830730502358135,1.0,3.5830730502358135,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,7,1,2.072768498586385,1.0,3.072768498586385,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,8,1,1.9750458111045721,1.0,2.975045811104572,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,9,1,2.5208280703334363,1.0,3.5208280703334363,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,10,1,1.3511507629588835,1.0,2.3511507629588833,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,11,1,4.978145694608756,1.0,5.978145694608756,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,12,1,2.286274930732101,1.0,3.286274930732101,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,13,1,1.8803963908354453,1.0,2.880396390835445,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,14,1,2.397126589827139,0.5,2.897126589827139,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,15,1,2.5151837608866754,1.0,3.5151837608866754,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,16,1,2.1773648675508968,1.0,3.1773648675508968,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,17,1,2.575076296215286,1.0,3.575076296215286,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,18,1,1.3511507629588835,1.0,2.3511507629588833,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,19,1,2.906519592788552,0.5,3.406519592788552,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,20,1,3.5696182944903745,1.0,4.5696182944903745,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,21,1,1.672258400630728,1.0,2.672258400630728,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,22,1,3.0304371948205455,1.0,4.0304371948205455,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,23,1,2.797720175137341,1.0,3.797720175137341,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,24,1,2.8710209437930865,1.0,3.8710209437930865,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,25,1,2.625808223455172,1.0,3.625808223455172,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,26,1,1.8671235902121082,1.0,2.867123590212108,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,27,1,1.5441350366668996,1.0,2.5441350366668996,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,28,1,3.0702554459691074,0.5,3.5702554459691074,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,29,1,1.8324810075089495,1.0,2.8324810075089495,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,30,1,2.390318133389425,1.0,3.390318133389425,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,31,1,2.988778252572716,1.0,3.988778252572716,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,32,1,1.4097969809913073,0.5,1.9097969809913073,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,33,1,1.8028873068692335,1.0,2.8028873068692333,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,34,1,1.5188029793482363,1.0,2.5188029793482363,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,35,1,2.7557544386687964,1.0,3.7557544386687964,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,36,1,1.9418243531319757,0.5,2.4418243531319757,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,37,1,2.092438600870319,0.5,2.592438600870319,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,38,1,2.428558719456187,1.0,3.428558719456187,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,39,1,3.3178426270390178,1.0,4.317842627039018,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,40,1,3.830686737025003,0.5,4.330686737025003,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,41,1,1.5188029793482363,1.0,2.5188029793482363,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,42,1,4.599295218013508,1.0,5.599295218013508,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,43,1,2.800652203928545,0.0,2.800652203928545,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,44,1,2.19244804288693,0.0,2.19244804288693,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,45,1,1.550990303813943,1.0,2.550990303813943,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,46,1,2.419223957302084,0.5,2.919223957302084,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,47,1,2.334646588215811,1.0,3.334646588215811,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,48,1,3.356823041033772,0.5,3.856823041033772,Pop & Mainstream
273bdee17ad2485c876d7795dd3e7adc_ThandiTamara,49,1,3.454225256435568,1.0,4.454225256435568,Pop & Mainstream
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,2,2,4.225967877011095,0.5,4.725967877011095,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,3,2,3.9904435323467915,1.0,4.9904435323467915,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,4,2,4.162764235328322,1.0,5.162764235328322,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,5,2,2.6646137530661753,0.5,3.1646137530661753,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,6,2,2.005766514277635,0.5,2.505766514277635,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,7,2,2.4059299182377067,0.5,2.9059299182377067,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,8,2,1.1221735026065869,1.0,2.1221735026065867,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,9,2,1.3952611526213474,0.5,1.8952611526213474,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,10,2,1.9027236547229793,0.5,2.4027236547229793,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,11,2,2.921374244556169,0.5,3.421374244556169,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,12,2,3.734967713071378,0.5,4.234967713071378,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,13,2,2.8586506502800306,0.5,3.3586506502800306,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,14,2,4.0054244522592715,1.0,5.0054244522592715,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,15,2,4.4628924965571715,1.0,5.4628924965571715,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,16,2,4.399926864467895,1.0,5.399926864467895,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,17,2,4.317041695028885,0.5,4.817041695028885,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,18,2,5.474576329729545,0.5,5.974576329729545,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,19,2,1.6855098263423045,0.5,2.1855098263423045,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,20,2,2.837204790285768,0.5,3.337204790285768,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,21,2,4.0858300868577135,0.5,4.5858300868577135,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,22,2,1.4319095664561203,0.5,1.9319095664561203,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,23,2,1.7621088311522288,0.5,2.262108831152229,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,24,2,2.6753037462231,0.5,3.1753037462231,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,25,2,3.440271257736298,1.0,4.440271257736298,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,26,2,1.0110067340258517,0.0,1.0110067340258517,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,27,2,3.63882993050124,1.0,4.63882993050124,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,28,2,2.210742263218344,0.5,2.710742263218344,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,29,2,4.895905300599227,1.0,5.895905300599227,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,30,2,2.5052222427843844,0.5,3.0052222427843844,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,31,2,3.8110779247195072,0.5,4.311077924719507,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,32,2,2.5405863495955945,1.0,3.5405863495955945,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,33,2,3.251800089723537,0.5,3.751800089723537,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,34,2,3.105233535764736,0.5,3.605233535764736,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,35,2,1.7783648329306365,0.5,2.2783648329306363,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,36,2,1.6040565463211334,0.0,1.6040565463211334,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,37,2,4.158662193986039,0.5,4.658662193986039,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,38,2,1.996982336489061,1.0,2.996982336489061,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,39,2,2.8482412198481315,0.5,3.3482412198481315,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,40,2,5.432773999165557,0.5,5.932773999165557,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,41,2,2.7508835087223256,1.0,3.7508835087223256,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,42,2,4.463446210254518,1.0,5.463446210254518,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,43,2,2.2936871024025685,0.5,2.7936871024025685,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,44,2,3.0373065580447047,0.5,3.5373065580447047,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,45,2,4.475243235701881,1.0,5.475243235701881,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,46,2,2.5370794586956564,0.5,3.0370794586956564,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,47,2,3.0425787077063235,1.0,4.0425787077063235,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,48,2,2.9613958258260547,0.5,3.4613958258260547,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,49,2,4.581699219638906,0.5,5.081699219638906,Urban & Contemporary
2c3e967fd6b94eb59f56f3414c8786ab_Daniel,50,2,2.970638305584596,0.0,2.970638305584596,Urban & Contemporary
31dbca048c2f4b878ec7953e4c77bebc_19female2,2,4,2.0377983751010946,1.0,3.0377983751010946,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,3,4,2.2278000937646363,1.0,3.2278000937646363,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,4,4,1.403951795762067,1.0,2.403951795762067,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,5,4,1.8192565548020692,1.0,2.8192565548020694,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,6,4,3.0536633700248172,0.5,3.5536633700248172,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,7,4,2.7393355116075746,0.5,3.2393355116075746,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,8,4,1.9390701099830068,1.0,2.9390701099830068,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,9,4,1.9534963835832713,0.5,2.4534963835832713,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,10,4,3.775765172818152,1.0,4.7757651728181525,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,11,4,1.208760175470926,0.5,1.708760175470926,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,12,4,2.3841051764769774,1.0,3.3841051764769774,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,13,4,3.278130680046197,1.0,4.278130680046197,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,14,4,0.9402356329483597,1.0,1.9402356329483597,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,15,4,2.8139628143545727,1.0,3.8139628143545727,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,16,4,1.584707171801195,0.5,2.084707171801195,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,17,4,2.228370382621343,1.0,3.228370382621343,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,18,4,2.652265540822724,1.0,3.652265540822724,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,19,4,5.5681863640283495,1.0,6.5681863640283495,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,20,4,2.179855068712826,0.5,2.679855068712826,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,21,4,2.7319965582536585,0.5,3.2319965582536585,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,22,4,2.155355493444868,0.5,2.655355493444868,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,23,4,2.376253072091459,0.5,2.876253072091459,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,24,4,2.3332959773316673,1.0,3.3332959773316673,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,25,4,1.5191906713991208,0.5,2.019190671399121,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,26,4,2.185272430123901,1.0,3.185272430123901,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,27,4,2.737038202622117,0.5,3.237038202622117,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,28,4,4.381596895536754,0.5,4.881596895536754,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,29,4,1.6808063234641633,0.5,2.1808063234641635,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,30,4,2.15065602970867,0.5,2.65065602970867,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,31,4,3.0293003539269443,1.0,4.029300353926944,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,32,4,2.4159407679157936,0.5,2.9159407679157936,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,33,4,2.319376528139415,0.5,2.819376528139415,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,34,4,1.886982175878297,0.5,2.386982175878297,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,35,4,2.824781506158168,1.0,3.824781506158168,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,36,4,3.6541245192389953,1.0,4.654124519238995,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,37,4,1.2076106549082248,1.0,2.207610654908225,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,38,4,0.7414609961108161,1.0,1.741460996110816,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,39,4,2.2247207132523092,0.5,2.7247207132523092,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,40,4,5.222948419196392,1.0,6.222948419196392,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,41,4,4.980660721857814,0.5,5.480660721857814,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,42,4,2.8077430962618584,0.5,3.3077430962618584,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,43,4,2.0201180060724675,1.0,3.0201180060724675,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,44,4,1.2039740851442873,0.5,1.7039740851442873,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,45,4,0.8518062134389277,1.0,1.8518062134389277,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,46,4,1.9519652587592855,1.0,2.9519652587592855,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,47,4,3.276178037230437,1.0,4.276178037230437,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,48,4,4.701293218796771,0.5,5.201293218796771,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,49,4,1.9890975292281659,0.5,2.489097529228166,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,50,4,2.2551415140153037,1.0,3.2551415140153037,Rock & Heavy
31dbca048c2f4b878ec7953e4c77bebc_19female2,51,4,5.451565813023704,0.5,5.951565813023704,Rock & Heavy
32ad05c40bc64bbd8e948b4d481093eb_Maike,2,3,2.0740443961405126,1.0,3.0740443961405126,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,3,3,3.021100523328007,0.5,3.521100523328007,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,4,3,1.5839963169624327,0.5,2.0839963169624327,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,5,3,2.474545608040077,1.0,3.474545608040077,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,6,3,2.824511447249374,1.0,3.824511447249374,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,7,3,4.064622633761262,0.5,4.564622633761262,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,8,3,2.302037876807015,0.5,2.802037876807015,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,9,3,2.7102206408127465,0.0,2.7102206408127465,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,10,3,2.7862510642371525,0.0,2.7862510642371525,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,11,3,2.723459856042475,0.5,3.223459856042475,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,12,3,3.1822341570057455,1.0,4.1822341570057455,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,13,3,2.40876061511725,1.0,3.40876061511725,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,14,3,5.030813898581584,1.0,6.030813898581584,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,15,3,2.747680512936786,0.5,3.247680512936786,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,16,3,2.2470344410625094,0.5,2.7470344410625094,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,17,3,3.933655436008628,1.0,4.933655436008628,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,18,3,3.1527730190711507,1.0,4.152773019071151,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,19,3,2.855446777316868,0.0,2.855446777316868,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,20,3,3.0235086532375117,1.0,4.023508653237512,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,21,3,2.7960592216805074,0.0,2.7960592216805074,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,22,3,2.4391062692027905,0.0,2.4391062692027905,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,23,3,4.452714440280701,0.5,4.952714440280701,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,24,3,2.4133807002516674,0.5,2.9133807002516674,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,25,3,3.62536963795466,1.0,4.62536963795466,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,26,3,2.245182022132972,0.5,2.745182022132972,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,27,3,3.5231893278775344,1.0,4.523189327877534,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,28,3,2.768713901592288,1.0,3.768713901592288,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,29,3,2.9559828915560153,0.0,2.9559828915560153,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,30,3,3.4570282736997613,1.0,4.457028273699761,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,31,3,3.0776694306754266,1.0,4.077669430675426,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,32,3,2.0508194120267063,0.5,2.5508194120267063,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,33,3,4.630597699101924,1.0,5.630597699101924,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,34,3,3.0458168789785636,1.0,4.045816878978563,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,35,3,3.0538020958329124,0.5,3.5538020958329124,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,36,3,2.6030406864546425,0.5,3.1030406864546425,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,37,3,2.7368754027876068,1.0,3.7368754027876068,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,38,3,3.169248881813682,0.5,3.669248881813682,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,39,3,1.8745335398027247,0.0,1.8745335398027247,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,40,3,2.0773865526607977,0.5,2.5773865526607977,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,41,3,2.998324672798506,1.0,3.998324672798506,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,42,3,2.510524110183343,0.5,3.010524110183343,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,43,3,1.93653221660772,0.0,1.93653221660772,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,44,3,2.257138841821075,1.0,3.257138841821075,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,45,3,2.833835688042051,0.5,3.333835688042051,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,46,3,3.2731379051805267,0.0,3.2731379051805267,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,47,3,3.128885303085804,1.0,4.128885303085804,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,48,3,4.026043410977819,0.5,4.526043410977819,Electronic & Beat-Based
32ad05c40bc64bbd8e948b4d481093eb_Maike,49,3,5.1602268337629305,1.0,6.1602268337629305,Electronic & Beat-Based
3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,2,5,2.9188292863019485,1.0,3.9188292863019485,"Roots, Jazz & Classical"
3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,3,5,3.2204380206148486,0.5,3.7204380206148486,"Roots, Jazz & Classical"
3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,4,5,3.243918967841621,1.0,4.243918967841621,"Roots, Jazz & Classical"
3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,5,2.818962347349495,0.0,2.818962347349495,"Roots, Jazz & Classical"
3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,6,5,3.688042175048456,0.5,4.188042175048456,"Roots, Jazz & Classical"
3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,7,5,4.075934756459422,0.5,4.575934756459422,"Roots, Jazz & Classical"
3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,8,5,4.011241601977669,1.0,5.011241601977669,"Roots, Jazz & Classical"
